2018-01-14 05:03:56.235 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] restartedMaincid - Mapped "{[/autoconfig || /autoconfig.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-01-14 05:03:56.236 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] restartedMaincid - Mapped "{[/loggers/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.get(java.lang.String)
2018-01-14 05:03:56.236 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] restartedMaincid - Mapped "{[/loggers/{name:.*}],methods=[POST],consumes=[application/vnd.spring-boot.actuator.v1+json || application/json],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.set(java.lang.String,java.util.Map<java.lang.String, java.lang.String>)
2018-01-14 05:03:56.236 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] restartedMaincid - Mapped "{[/loggers || /loggers.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-01-14 05:03:56.237 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] restartedMaincid - Mapped "{[/beans || /beans.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-01-14 05:03:56.238 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] restartedMaincid - Mapped "{[/heapdump || /heapdump.json],methods=[GET],produces=[application/octet-stream]}" onto public void org.springframework.boot.actuate.endpoint.mvc.HeapdumpMvcEndpoint.invoke(boolean,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException,javax.servlet.ServletException
2018-01-14 05:03:56.238 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] restartedMaincid - Mapped "{[/mappings || /mappings.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-01-14 05:03:56.239 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] restartedMaincid - Mapped "{[/dump || /dump.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-01-14 05:03:56.239 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] restartedMaincid - Mapped "{[/configprops || /configprops.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-01-14 05:03:56.244 [restartedMain] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] restartedMaincid - Mapped "{[/error]}" onto public java.util.Map<java.lang.String, java.lang.Object> org.springframework.boot.actuate.endpoint.mvc.ManagementErrorEndpoint.invoke()
2018-01-14 05:03:56.249 [restartedMain] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:362] restartedMaincid - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-01-14 05:03:56.249 [restartedMain] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:362] restartedMaincid - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-01-14 05:03:56.258 [restartedMain] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter:534] restartedMaincid - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@204dba47: startup date [Sun Jan 14 05:03:56 CST 2018]; parent: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6459b17a
2018-01-14 05:03:56.319 [restartedMain] INFO  [org.apache.coyote.http11.Http11NioProtocol:179] restartedMaincid - Initializing ProtocolHandler ["http-nio-8092"]
2018-01-14 05:03:56.319 [restartedMain] INFO  [org.apache.coyote.http11.Http11NioProtocol:179] restartedMaincid - Starting ProtocolHandler ["http-nio-8092"]
2018-01-14 05:03:56.319 [restartedMain] INFO  [org.apache.tomcat.util.net.NioSelectorPool:179] restartedMaincid - Using a shared selector for servlet write/read
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer:201] restartedMaincid - Tomcat started on port(s): 8092 (http)
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.context.support.DefaultLifecycleProcessor:343] restartedMaincid - Starting beans in phase 0
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] restartedMaincid - Located managed bean 'auditEventsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=auditEventsEndpoint]
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] restartedMaincid - Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] restartedMaincid - Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] restartedMaincid - Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] restartedMaincid - Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] restartedMaincid - Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] restartedMaincid - Located managed bean 'loggersEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=loggersEndpoint]
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] restartedMaincid - Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
2018-01-14 05:03:56.322 [restartedMain] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] restartedMaincid - Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
